Seg0_Max,Seg0_Min,Seg1_Max,Seg1_Min,Seg2_Max,Seg2_Min,Seg3_Max,Seg3_Min,Period
2.653564,1.036377,1.281189,0.933289,3.048340,0.963135,2.706116,0.208557,96.801758,-70.999146,57.189941,-65.505981,22.140503,-180.374146,128.540039,-209.274292,11.440347,        0.9350085258
3.019958,0.823425,1.714233,0.881470,3.158936,1.110535,2.242310,0.129089,148.010254,-53.146362,74.600220,-65.948486,27.969360,-199.264526,106.353760,-112.457275,3.244854,        0.8677729368
2.848938,0.948853,1.532410,0.891357,3.231079,1.073730,2.709778,0.434875,214.340210,-83.267212,50.796509,-47.821045,0.808716,-202.499390,115.219116,-162.643433,0.622521,        0.8904755116
3.424622,0.992981,1.650146,0.719238,3.280518,1.126831,2.152954,0.180908,191.040039,-51.589966,78.857422,-78.445435,-0.778198,-223.648071,161.849976,-215.393066,2.162119,        0.9002054930
3.283264,0.709534,2.631042,0.489258,3.050354,0.743774,1.847534,0.342590,215.866089,-97.229004,55.786133,-84.793091,11.596680,-248.931885,126.266479,-87.631226,0.288340,        0.9074474573
3.402832,0.417847,1.817505,0.853271,3.030579,1.091492,2.209167,0.383789,190.673828,-99.273682,83.114624,-85.327148,21.911621,-211.929321,153.076172,-167.968750,3.206234,        0.9172590971
3.263672,0.592896,1.682373,0.766113,3.136414,1.071716,2.211365,0.325562,212.829590,-107.940674,18.447876,-54.779053,51.208496,-237.045288,146.530151,-147.033691,1.209153,        0.9087928534
3.280701,0.796326,1.424561,0.919006,3.206360,1.088745,1.933777,0.318787,118.041992,-47.073364,64.270020,-67.443848,41.702271,-224.105835,108.001709,-160.385132,8.656702,        0.9092935324
3.621460,0.919922,1.304626,0.927795,2.940857,1.149170,1.931213,0.127991,242.431641,-103.378296,84.350586,-82.244873,68.817139,-196.762085,56.900024,-100.265503,0.954533,        0.8900320530
3.075806,0.864990,1.761841,0.845947,2.884827,1.088745,2.124939,0.314209,193.862915,-84.762573,45.150757,-85.708618,12.176514,-176.696777,70.678711,-124.893188,3.924704,        0.9319365025
3.715027,0.764648,1.702148,0.883118,2.726440,1.049011,2.116150,0.235657,261.657715,-95.230103,54.458618,-99.105835,33.508301,-148.452759,72.784424,-150.878906,0.775313,        0.9310050011
2.753540,0.887878,1.572327,0.802734,2.471375,1.074097,2.232605,-0.023804,205.947876,-53.268433,65.414429,-108.947754,70.739746,-153.793335,73.333740,-99.792480,3.198099,        0.9763330221
2.989746,0.694153,1.279175,0.935852,2.470093,0.935852,1.988525,0.104370,241.683960,-148.498535,12.695312,-78.536987,19.821167,-161.651611,156.021118,-134.994507,0.408944,        0.9736900330
2.470825,0.927063,1.187805,0.952332,2.319397,1.056885,2.020752,0.105469,151.565552,-110.870361,51.681519,-89.843750,30.105591,-164.245605,133.483887,-148.818970,3.161217,        0.9850419760
2.505066,0.614502,1.432068,0.865356,2.467529,1.048645,2.150574,0.110962,210.159302,-48.492432,72.723389,-102.081299,36.926270,-191.543579,128.784180,-136.398315,2.677967,        1.0306434631
