Seg0_Max,Seg0_Min,Seg1_Max,Seg1_Min,Seg2_Max,Seg2_Min,Seg3_Max,Seg3_Min,Period
5.939575,0.712463,2.255127,-4.075928,-0.029114,-5.571533,5.888306,-0.029114,96.237183,-170.974731,198.806763,-84.579468,136.154175,-152.206421,413.955688,-103.332520,12.489617,        0.5823570490
5.656860,-0.935120,1.259949,0.849243,5.403076,-0.832214,5.301819,0.660461,413.955688,-427.917480,9.277344,-25.909424,15.869141,-51.574707,72.463989,-83.755493,8.878583,        0.8835474253
5.301819,5.301819,5.988831,5.301819,5.988831,5.988831,5.988831,3.443115,234.115601,72.463989,247.772217,234.115601,247.772217,121.566772,121.566772,39.932251,3.397560,        0.0213226080
3.443115,-0.528809,1.517029,-4.224609,-0.075256,-4.550903,5.998535,-0.075256,87.844849,-155.578613,242.507935,-98.785400,31.005859,-116.485596,272.521973,-229.324341,1.605142,        0.5417014360
5.998535,2.074768,2.074768,2.074768,2.074768,-5.550293,-5.550293,-5.550293,272.521973,-32.363892,-32.363892,-178.176880,12.496948,-178.176880,232.681274,12.496948,0.382073,        0.0215615034
0.240051,-5.550293,5.998535,0.240051,5.998535,2.957520,2.957520,-5.228760,232.681274,226.638794,232.498169,231.872559,156.234741,20.034790,99.914551,-56.762695,5.420043,        0.0374568701
3.323181,-5.228760,1.252441,0.818665,2.254395,-0.088074,4.169495,0.680054,41.366577,-184.524536,5.783081,-83.236694,23.925781,-102.767944,0.900269,-103.210449,18.376304,        0.8829705715
4.169495,4.169495,5.862488,5.862488,5.998535,5.998535,5.998535,3.630066,65.002441,-35.369873,149.215698,65.002441,54.595947,54.595947,-130.569458,-210.998535,0.440333,        0.0266529322
3.630066,-1.437561,3.719788,1.803955,1.985596,-1.101562,-1.101562,-5.814148,166.778564,-312.271118,175.659180,-111.221313,205.566406,132.720947,132.720947,-198.638916,6.520770,        0.2902541161
-1.675781,-3.862610,1.715515,-1.119324,3.900330,1.715515,5.998535,-4.754883,105.361938,-26.336670,8.422852,-96.557617,67.413330,-20.187378,318.237305,-388.442993,5.496663,        0.2611644268
5.998535,-5.669495,1.374939,0.386536,5.912476,-0.479553,3.746338,0.637390,200.698853,-116.027832,-4.379272,-63.034058,44.692993,-155.990601,19.454956,-68.756104,15.081499,        0.8152799606
5.998535,0.440002,4.309570,1.890381,2.684143,-0.697266,-1.481323,-2.982971,146.362305,-226.272583,150.161743,-155.685425,128.402710,67.016602,137.161255,-14.953613,10.709139,        0.3272315264
-1.063843,-3.168457,0.501160,-1.063843,3.443481,1.124634,5.998535,-4.000305,137.161255,-189.743042,216.156006,-181.930542,214.294434,-99.441528,207.336426,-335.144043,5.292029,        0.2619125843
0.829651,0.829651,5.998535,0.829651,5.998535,0.802002,0.802002,0.802002,276.382446,52.719116,417.465210,149.368286,149.368286,57.800293,246.673584,93.215942,6.274235,        0.0318574905
2.151672,-5.617310,1.245667,0.869751,5.952942,-1.568665,4.188538,0.858398,93.215942,-107.971191,35.018921,-81.695557,85.052490,-98.419189,10.848999,-87.249756,12.449641,        0.8108474016
5.871094,-2.096924,3.411072,-0.715027,-0.715027,-5.415894,2.765808,-2.021118,154.525757,-118.423462,70.724487,-123.382568,132.019043,-217.987061,191.833496,86.639404,13.933735,        0.4630860090
3.218445,2.003174,4.155579,3.218445,4.147156,3.290039,5.998535,1.756165,141.571045,-4.333496,-74.310303,-154.556274,0.869751,-149.139404,104.522705,-154.449463,2.049234,        0.0769256353
5.998535,5.998535,5.998535,1.625610,1.625610,1.625610,1.625610,-5.358398,272.949219,272.949219,185.867310,185.867310,-160.156250,-160.156250,-130.294800,-130.294800,0.652786,        0.0212805271
