Seg0_Max,Seg0_Min,Seg1_Max,Seg1_Min,Seg2_Max,Seg2_Min,Seg3_Max,Seg3_Min,Period
1.955750,0.447876,1.078674,0.909851,2.159180,0.933472,2.534912,-0.451172,47.271729,-32.043457,23.117065,-13.595581,4.028320,-88.211060,120.468140,-54.595947,2.374799,        1.2253489494
1.671387,0.270996,1.296936,0.857849,2.485107,1.037292,2.614014,-0.468384,88.424683,-115.051270,19.805908,-9.719849,66.543579,-79.925537,70.983887,-63.842773,0.281435,        1.1527299881
4.779968,-0.194092,1.187988,0.936768,2.555420,1.038940,2.039978,-0.215698,63.308716,-126.266479,16.876221,-10.604858,66.207886,-78.475952,78.552246,-59.326172,0.159222,        1.1789774895
3.590149,0.235107,1.225708,0.953064,2.364441,0.987854,1.962524,-0.205078,74.859619,-109.405518,31.600952,-22.705078,57.388306,-65.795898,98.602295,-52.810669,3.526179,        1.1789230108
1.958313,0.318970,1.099548,0.964050,2.139221,1.043152,2.341919,-0.082947,91.110229,-132.171631,5.905151,-10.543823,82.550049,-67.596436,80.856323,-67.565918,1.067150,        1.2405619621
2.471191,0.217529,1.120239,0.955444,1.921326,0.883118,1.773743,-0.008606,61.965942,-129.806519,1.770020,-17.089844,39.031982,-101.287842,198.364258,-81.512451,6.668261,        1.4199981689
1.169312,1.018433,1.828491,1.169312,1.528564,0.383606,0.775269,0.318420,264.251709,-241.333008,-3.173828,-56.442261,10.848999,-42.434692,33.386230,-42.984009,8.753768,        0.4174429178
2.790344,0.407593,2.329651,0.670898,2.058655,0.593079,2.367920,-0.441467,117.340088,-89.447021,47.424316,-39.199829,7.980347,-70.831299,85.266113,-71.243286,4.002626,        1.2608565092
2.372864,0.644531,3.091187,0.579529,2.527039,0.397888,2.526123,-0.401367,46.997070,-127.578735,61.355591,-100.082397,7.476807,-52.230835,136.505127,-82.962036,6.832293,        1.3739994764
3.046143,0.638123,3.290588,0.163513,1.647949,0.791016,2.140503,-0.607178,64.956665,-90.866089,74.920654,-10.879517,11.474609,-47.988892,91.079712,-43.075562,2.856159,        1.1130969524
1.894592,0.806946,3.321167,0.216797,1.635315,0.718689,2.454346,-0.679504,101.303101,-59.890747,47.836304,-100.921631,-1.464844,-52.169800,124.755859,-47.393799,4.535270,        1.1902695894
3.280884,0.451904,3.280884,0.739014,1.250977,0.767761,2.305298,-0.934937,128.646851,-117.065430,54.794312,-116.714478,-0.335693,-43.685913,67.733765,-102.142334,2.891725,        1.1630669832
2.373230,0.117920,3.611938,0.111328,1.760742,0.721619,1.848999,-0.640686,160.812378,-107.192993,66.207886,-12.283325,-1.770020,-54.382324,69.122314,-56.488037,1.255996,        1.2768781185
