Seg0_Max,Seg0_Min,Seg1_Max,Seg1_Min,Seg2_Max,Seg2_Min,Seg3_Max,Seg3_Min,Period
1.218018,0.871216,1.285767,0.975769,1.458801,1.000122,1.675232,0.168823,47.973633,-53.573608,54.397583,-36.819458,-1.724243,-46.493530,103.561401,-81.039429,7.284154,        1.6360298395
1.652710,0.729126,1.170227,0.890259,1.482788,1.007080,1.541748,-0.001831,77.316284,-32.913208,31.478882,-25.314331,-16.921997,-69.641113,39.794922,-104.766846,13.611209,        1.5666786432
1.629822,0.560120,1.248596,0.853455,1.485535,1.003967,1.514099,0.176697,126.846313,-64.300537,11.215210,-26.306152,-8.499146,-57.174683,81.436157,-110.229492,0.961292,        1.5510574579
1.583496,0.962769,1.157043,0.913147,1.552002,0.991333,1.624512,0.316772,166.534424,-63.919067,13.519287,-23.300171,-22.399902,-66.421509,110.900879,-217.117310,7.181121,        1.4688584805
1.641174,0.838257,1.620850,0.748718,1.575989,1.019165,1.574341,0.052185,99.868774,-49.377441,41.412354,-40.695190,-6.591797,-56.671143,95.672607,-99.349976,1.504809,        1.4660700560
1.802307,0.908752,1.455872,0.879272,1.567566,1.030518,1.636047,0.152161,160.110474,-70.816040,16.372681,-42.144775,-8.407593,-95.794678,88.211060,-129.272461,2.319321,        1.4849553108
1.807434,0.788269,1.090759,0.890991,1.671753,0.998108,1.652527,0.188232,105.163574,-49.438477,13.259888,-41.717529,-13.961792,-78.063965,82.138062,-113.235474,4.592681,        1.4187941551
1.714050,0.800354,1.193115,0.823792,1.663513,1.003601,1.856506,0.040649,88.912964,-26.412964,41.183472,-26.504517,-9.307861,-70.999146,75.042725,-115.829468,9.340439,        1.4638094902
1.547241,0.754578,1.309937,0.857666,1.568481,0.980896,1.769897,0.035156,121.475220,-57.342529,48.538208,-43.014526,-14.495850,-62.774658,31.295776,-116.821289,6.590248,        1.4442709684
1.622498,0.941895,1.326416,0.847961,1.559143,1.014221,1.707275,0.234924,149.124146,-67.031860,34.698486,-26.809692,-3.585815,-78.063965,67.687988,-116.439819,1.251173,        1.4746779203
1.721558,0.955811,1.265259,0.959473,1.659485,0.947937,1.551819,0.264954,92.895508,-62.316895,30.380249,-34.988403,-3.814697,-79.940796,130.004883,-108.581543,4.245070,        1.4238051176
1.702515,0.840820,1.072998,0.860779,1.631470,1.027771,1.631470,-0.006409,67.245483,-64.392090,2.593994,-49.255371,-12.710571,-96.008301,55.130005,-83.801270,10.189231,        1.3771524429
1.738953,0.939697,1.417969,0.929993,1.604370,1.018433,1.757996,0.199402,84.472656,-22.491455,-3.799438,-45.394897,-16.143799,-79.574585,59.616089,-87.921143,2.151964,        1.4101680517
1.835449,0.988037,1.450745,0.868652,1.685486,1.018616,1.685486,0.117920,92.712402,-48.400879,68.038940,-33.538818,-9.490967,-90.988159,60.638428,-98.022461,5.122774,        1.5002324581
1.740784,0.918640,1.389221,0.876526,1.631287,0.992249,1.623413,0.022705,58.578491,-28.869629,41.046143,-36.331177,-11.917114,-46.676636,102.600098,-79.803467,0.454044,        1.4885159731
1.831055,0.695435,1.143860,0.905273,1.589905,0.997559,1.573059,0.097412,69.473267,-44.326782,51.422119,-38.009644,-18.127441,-57.403564,68.328857,-107.147217,6.484640,        1.5200345516
1.619019,0.980713,1.094238,0.897949,1.597595,0.992249,1.470703,0.066833,99.395752,-53.710938,15.808105,-28.289795,-9.704590,-58.959961,47.805786,-93.673706,5.144104,        1.4711215496
1.705994,0.818115,1.123169,0.824524,1.660583,0.988770,1.766418,-0.088440,83.831787,-23.269653,15.106201,-27.496338,-4.028320,-75.210571,62.911987,-88.241577,1.306827,        1.4474874735
1.631653,0.733521,1.961792,0.763916,1.529297,1.007996,1.542847,0.166077,128.082275,-61.920166,29.067993,-54.428101,-14.343262,-70.953369,74.401855,-121.032715,5.899497,        1.4369919300
1.608215,0.754578,1.270752,0.919189,1.470520,0.999023,1.523987,0.099976,81.481934,-31.066895,31.051636,-38.467407,-12.191772,-62.957764,73.272705,-109.786987,3.417305,        1.5658140182
1.712585,0.765015,1.718079,0.765015,1.372559,1.001221,1.364136,0.282532,86.242676,-53.054810,76.538086,-44.372559,-5.920410,-38.681030,108.535767,-122.146606,11.893769,        1.5319390297
