timestamp_before, timestamp_after, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z,,,
1488410743,1488410743,0.883301,0.022949,-0.242554,1.068115,9.475708,-32.76062,,,0.090610027
1488410743,1488410743,0.883301,0.022949,-0.242554,-0.183105,9.506226,-34.255981,,,0.093209982
1488410743,1488410743,0.883301,0.022949,-0.242554,-0.183105,9.506226,-34.255981,,,0.095789909
1488410743,1488410743,0.883301,0.022949,-0.242554,-0.183105,9.689331,-35.766602,,,0.098340034
1488410743,1488410743,0.884033,0.041504,-0.226929,-1.037598,9.689331,-35.766602,,,0.100889921
1488410743,1488410743,0.884033,0.041504,-0.226929,-1.037598,9.689331,-36.621094,,,0.103499889
1488410743,1488410743,0.884033,0.041504,-0.226929,-1.678467,10.543823,-36.621094,,,0.106040001
1488410743,1488410743,0.884033,0.041504,-0.224854,-1.678467,10.543823,-36.621094,,,0.108589888
1488410743,1488410743,0.890259,0.043335,-0.224854,-2.883911,10.452271,-37.658691,,,0.111299992
1488410743,1488410743,0.890259,0.043335,-0.224854,-2.883911,10.452271,-37.658691,,,0.113919973
1488410743,1488410743,0.890259,0.043335,-0.224854,-4.348755,10.437012,-39.154053,,,0.116470098
1488410743,1488410743,0.900024,0.056519,-0.217651,-4.348755,10.437012,-39.154053,,,0.119019985
1488410743,1488410743,0.900024,0.056519,-0.217651,-5.41687,10.635376,-40.756226,,,0.121609926
1488410743,1488410743,0.900024,0.056519,-0.217651,-5.41687,10.635376,-40.756226,,,0.124160051
1488410743,1488410743,0.900024,0.056519,-0.217651,-6.774902,10.71167,-41.931152,,,0.126699924
1488410743,1488410743,0.910278,0.063599,-0.226074,-6.774902,10.71167,-41.931152,,,0.129260063
1488410743,1488410743,0.910278,0.063599,-0.226074,-9.155273,10.787964,-42.388916,,,0.131910086
1488410743,1488410743,0.910278,0.063599,-0.226074,-9.155273,10.787964,-42.388916,,,0.134469986
1488410743,1488410743,0.910278,0.063599,-0.226074,-10.757446,11.230469,-43.487549,,,0.137010098
1488410743,1488410743,0.922729,0.068115,-0.218872,-10.757446,11.230469,-43.487549,,,0.139559984
1488410743,1488410743,0.922729,0.068115,-0.218872,-13.153076,11.428833,-44.311523,,,0.142289877
1488410743,1488410743,0.922729,0.068115,-0.218872,-13.153076,11.428833,-44.311523,,,0.144840002
1488410743,1488410743,0.922729,0.068115,-0.218872,-13.153076,11.09314,-44.433594,,,0.147389889
1488410743,1488410743,0.960083,0.054443,-0.217163,-14.877319,11.09314,-44.433594,,,0.149940014
1488410743,1488410743,0.960083,0.054443,-0.217163,-14.877319,11.09314,-45.013428,,,0.152539968
1488410743,1488410743,0.960083,0.054443,-0.217163,-16.204834,11.154175,-45.013428,,,0.155090094
1488410743,1488410743,0.960083,0.054443,-0.223145,-16.204834,11.154175,-45.791626,,,0.15763998
1488410743,1488410743,0.981934,0.055176,-0.223145,-17.684937,10.83374,-45.791626,,,0.160189867
1488410743,1488410743,0.981934,0.055176,-0.223145,-17.684937,10.83374,-45.791626,,,0.162930012
1488410743,1488410743,0.981934,0.055176,-0.223145,-18.569946,11.154175,-46.615601,,,0.165479898
1488410743,1488410743,1.013184,0.04895,-0.246094,-18.569946,11.154175,-46.615601,,,0.168040037
1488410743,1488410743,1.003418,0.04895,-0.246094,-19.760132,11.33728,-47.866821,,,0.17057991
1488410743,1488410743,1.003418,0.04895,-0.246094,-19.760132,11.33728,-47.866821,,,0.173330069
1488410743,1488410743,1.003418,0.04895,-0.246094,-20.401001,11.367798,-48.309326,,,0.175879955
1488410743,1488410743,1.030396,0.052246,-0.258423,-20.401001,11.367798,-48.309326,,,0.178539991
1488410743,1488410743,1.030396,0.052246,-0.258423,-22.216797,11.71875,-48.583984,,,0.181089878
1488410743,1488410743,1.030396,0.052246,-0.258423,-22.216797,11.71875,-47.958374,,,0.184870005
1488410743,1488410743,1.030396,-0.015869,-0.268677,-24.276733,11.398315,-47.958374,,,0.187429905
1488410743,1488410743,1.043579,-0.015869,-0.268677,-24.276733,11.398315,-47.958374,,,0.18998003
1488410743,1488410743,1.043579,-0.015869,-0.268677,-24.917603,9.811401,-47.271729,,,0.192569971
1488410743,1488410743,1.043579,-0.015869,-0.268677,-24.917603,9.811401,-47.271729,,,0.195169926
1488410743,1488410743,1.074829,-0.022705,-0.267456,-26.306152,8.056641,-47.454834,,,0.197720051
1488410743,1488410743,1.067993,-0.022705,-0.267456,-26.306152,8.056641,-47.454834,,,0.200269938
1488410743,1488410743,1.067993,-0.022705,-0.267456,-25.924683,5.935669,-47.607422,,,0.20284009
1488410743,1488410743,1.067993,-0.022705,-0.267456,-25.924683,5.935669,-47.607422,,,0.205379963
1488410743,1488410743,1.104126,-0.036621,-0.267822,-25.20752,2.761841,-47.607422,,,0.207930088
1488410743,1488410743,1.104126,-0.036621,-0.267822,-25.20752,2.761841,-47.607422,,,0.210479975
1488410743,1488410743,1.104126,-0.036621,-0.267822,-27.511597,1.831055,-47.607422,,,0.213140011
1488410743,1488410743,1.104126,-0.036621,-0.267822,-27.511597,1.831055,-47.607422,,,0.215689898
1488410743,1488410743,1.133057,0.006226,-0.225952,-31.75354,1.785278,-48.736572,,,0.218230009
1488410743,1488410743,1.133057,0.006226,-0.225952,-31.75354,1.785278,-48.736572,,,0.220779896
1488410743,1488410743,1.133057,0.006226,-0.225952,-31.75354,3.234863,-51.620483,,,0.223360062
1488410743,1488410743,1.133057,0.006226,-0.225952,-35.140991,3.234863,-51.620483,,,0.225909948
1488410743,1488410743,1.148926,0.048218,-0.153076,-35.140991,3.234863,-54.122925,,,0.228460073
1488410743,1488410743,1.148926,0.048218,-0.153076,-36.239624,4.364014,-54.122925,,,0.23100996
1488410743,1488410743,1.148926,0.048218,-0.153076,-36.239624,4.364014,-58.029175,,,0.233690023
1488410743,1488410743,1.148926,0.048218,-0.144531,-36.621094,5.67627,-56.152344,,,0.236229897
1488410743,1488410743,1.141602,0.049316,-0.144531,-36.621094,5.67627,-56.152344,,,0.238780022
1488410743,1488410743,1.141602,0.049316,-0.144531,-39.245605,7.43103,-58.105469,,,0.241319895
1488410743,1488410743,1.141602,0.049316,-0.144531,-39.245605,7.43103,-58.105469,,,0.243989944
1488410743,1488410743,1.141602,0.082764,-0.150269,-43.960571,9.918213,-60.10437,,,0.246530056
1488410743,1488410743,1.131592,0.082764,-0.150269,-43.960571,9.918213,-60.10437,,,0.249079943
1488410743,1488410743,1.131592,0.082764,-0.150269,-47.393799,11.550903,-62.164307,,,0.251640081
1488410743,1488410743,1.131592,0.082764,-0.150269,-47.393799,11.550903,-62.164307,,,0.254189968
1488410743,1488410743,1.100342,0.045532,-0.158936,-48.64502,12.435913,-63.613892,,,0.256740093
1488410743,1488410743,1.102539,0.045532,-0.158936,-48.64502,12.435913,-63.613892,,,0.25928998
1488410743,1488410743,1.102539,0.045532,-0.158936,-48.995972,13.214111,-64.51416,,,0.261869907
1488410743,1488410743,1.102539,0.045532,-0.158936,-48.995972,13.214111,-64.51416,,,0.264669895
1488410743,1488410743,1.067505,0.018921,-0.182373,-48.187256,13.244629,-64.880371,,,0.267260075
1488410743,1488410743,1.067505,0.018921,-0.182373,-48.187256,13.244629,-64.880371,,,0.269819975
1488410743,1488410743,1.067505,0.018921,-0.182373,-48.187256,12.634277,-65.872192,,,0.272569895
1488410743,1488410743,1.067505,0.018921,-0.182373,-47.164917,12.634277,-65.872192,,,0.275130033
1488410743,1488410743,1.046875,0.03894,-0.191528,-47.164917,12.634277,-66.116333,,,0.277930021
1488410743,1488410743,1.046875,0.03894,-0.191528,-47.851562,12.8479,-66.116333,,,0.28057003
1488410743,1488410743,1.046875,0.03894,-0.191528,-47.851562,11.322021,-65.124512,,,0.283159971
1488410743,1488410743,1.046875,-0.05481,-0.248535,-48.00415,11.322021,-65.124512,,,0.285719872
1488410743,1488410743,0.970825,-0.051147,-0.248535,-48.00415,11.322021,-62.271118,,,0.28828001
1488410743,1488410743,0.970825,-0.051147,-0.248535,-48.660278,10.238647,-62.271118,,,0.290829897
1488410743,1488410743,0.970825,-0.051147,-0.248535,-48.660278,10.238647,-58.364868,,,0.293400049
1488410743,1488410743,0.970825,-0.213745,-0.222168,-46.127319,7.30896,-57.937622,,,0.295969963
1488410743,1488410743,0.890747,-0.213745,-0.222168,-46.127319,7.30896,-57.937622,,,0.298520088
1488410743,1488410743,0.890747,-0.213745,-0.222168,-49.240112,7.675171,-54.229736,,,0.301069975
1488410743,1488410743,0.890747,-0.213745,-0.222168,-49.240112,7.675171,-54.229736,,,0.30366993
1488410743,1488410743,0.865845,-0.292603,-0.084961,-49.957275,8.590698,-48.706055,,,0.306230068
1488410743,1488410743,0.865845,-0.292603,-0.084961,-49.957275,8.590698,-48.706055,,,0.308769941
1488410743,1488410743,0.865845,-0.292603,-0.084961,-48.76709,9.277344,-44.342041,,,0.311310053
1488410743,1488410743,0.865845,-0.292603,-0.084961,-48.76709,9.277344,-44.342041,,,0.313980103
1488410743,1488410743,0.765015,-0.36084,-0.024536,-45.333862,8.850098,-38.818359,,,0.316519976
1488410743,1488410743,0.765015,-0.36084,-0.024536,-45.333862,8.850098,-38.818359,,,0.319070101
1488410743,1488410743,0.765015,-0.36084,-0.024536,-42.709351,7.629395,-32.699585,,,0.321729898
1488410743,1488410743,0.765015,-0.36084,-0.024536,-42.709351,7.629395,-32.699585,,,0.324310064
1488410743,1488410743,0.710449,-0.430786,-0.02063,-42.709351,6.42395,-26.901245,,,0.326879978
1488410743,1488410743,0.710449,-0.430786,-0.02063,-41.473389,6.42395,-26.901245,,,0.329430103
1488410743,1488410743,0.710449,-0.430786,-0.02063,-41.473389,10.3302,-22.827148,,,0.332119942
1488410743,1488410743,0.710449,-0.430786,0.048706,-39.550781,7.8125,-22.827148,,,0.334820032
1488410743,1488410743,0.737549,-0.310181,0.048706,-39.550781,7.8125,-18.325806,,,0.337500095
1488410743,1488410743,0.737549,-0.310181,0.048706,-33.126831,8.758545,-18.325806,,,0.340189934
1488410743,1488410743,0.737549,-0.310181,0.048706,-33.126831,4.852295,-10.681152,,,0.342890024
1488410743,1488410743,0.694458,-0.428955,-0.039795,-26.428223,6.454468,-10.681152,,,0.345570087
1488410743,1488410743,0.694458,-0.428955,-0.039795,-26.428223,6.454468,-2.868652,,,0.348259926
1488410743,1488410743,0.694458,-0.428955,-0.039795,-22.140503,5.310059,-2.868652,,,0.350939989
1488410743,1488410743,0.694458,-0.428955,-0.039795,-22.140503,5.310059,4.669189,,,0.353630066
1488410743,1488410743,0.685913,-0.565796,0.097778,-14.785767,5.401611,4.669189,,,0.356319904
1488410743,1488410743,0.685913,-0.565796,0.097778,-14.785767,5.401611,11.749268,,,0.358999968
1488410743,1488410743,0.685913,-0.565796,0.097778,-7.629395,5.432129,11.749268,,,0.361680031
1488410743,1488410743,0.685913,-0.565796,0.066528,-7.629395,5.432129,17.883301,,,0.364229918
1488410743,1488410743,0.653198,-0.525879,0.090088,-3.112793,5.325317,17.883301,,,0.366909981
1488410743,1488410743,0.653198,-0.525879,0.090088,-3.112793,5.325317,21.789551,,,0.369499922
1488410743,1488410743,0.653198,-0.525879,0.090088,0.167847,5.126953,22.598267,,,0.372139931
1488410743,1488410743,0.653198,-0.449463,0.062134,0.167847,5.126953,22.598267,,,0.374700069
1488410743,1488410743,0.630737,-0.449463,0.062134,3.829956,4.852295,27.22168,,,0.378740072
1488410743,1488410743,0.630737,-0.449463,0.062134,7.873535,3.921509,31.982422,,,0.381299973
1488410743,1488410743,0.630737,-0.449463,0.030884,7.873535,3.921509,31.982422,,,0.383919954
1488410743,1488410743,0.630859,-0.39917,0.024658,7.873535,2.746582,37.826538,,,0.386470079
1488410743,1488410743,0.630859,-0.39917,0.024658,13.275146,2.746582,37.826538,,,0.389019966
1488410743,1488410743,0.630859,-0.39917,0.024658,13.275146,2.746582,44.204712,,,0.391599894
1488410743,1488410743,0.630859,-0.39917,-0.027466,18.508911,2.471924,44.204712,,,0.394150019
1488410743,1488410743,0.64502,-0.404907,-0.027466,18.508911,2.471924,48.110962,,,0.396709919
1488410743,1488410743,0.64502,-0.404907,-0.027466,23.956299,2.426147,50.15564,,,0.399260044
1488410743,1488410743,0.64502,-0.404907,-0.027466,23.956299,2.426147,50.15564,,,0.401819944
1488410743,1488410743,0.67627,-0.385986,-0.028809,28.701782,2.532959,55.969238,,,0.40437007
1488410743,1488410743,0.687378,-0.385986,-0.028809,28.701782,2.532959,55.969238,,,0.406919956
1488410743,1488410743,0.687378,-0.385986,-0.028809,31.860352,3.448486,61.37085,,,0.409470081
1488410743,1488410743,0.687378,-0.385986,-0.028809,31.860352,3.448486,61.37085,,,0.412029982
1488410743,1488410743,0.715088,-0.326782,-0.028198,34.851074,4.425049,66.131592,,,0.414579868
1488410743,1488410743,0.715088,-0.326782,-0.028198,34.851074,4.425049,66.131592,,,0.417249918
1488410743,1488410743,0.715088,-0.326782,-0.028198,36.575317,5.065918,70.739746,,,0.41979003
1488410743,1488410743,0.715088,-0.326782,-0.028198,36.575317,5.065918,70.739746,,,0.422509909
1488410743,1488410743,0.737305,-0.271851,-0.033813,37.04834,5.493164,75.042725,,,0.425070047
1488410743,1488410743,0.737305,-0.271851,-0.033813,37.04834,5.493164,75.042725,,,0.427619934
1488410743,1488410743,0.737305,-0.271851,-0.033813,37.04834,5.981445,79.376221,,,0.430180073
1488410743,1488410743,0.737305,-0.271851,-0.033813,37.445068,5.981445,79.376221,,,0.432919979
1488410743,1488410743,0.769653,-0.231689,-0.060791,37.445068,6.68335,84.121704,,,0.435600042
1488410743,1488410743,0.769653,-0.231689,-0.060791,37.826538,6.68335,84.121704,,,0.438289881
1488410743,1488410743,0.769653,-0.231689,-0.060791,37.826538,6.820679,88.684082,,,0.440979958
1488410743,1488410743,0.769653,-0.197266,-0.073975,38.009644,6.820679,88.684082,,,0.443670034
1488410743,1488410743,0.80127,-0.197266,-0.073975,38.009644,7.553101,93.292236,,,0.446350098
1488410743,1488410743,0.80127,-0.197266,-0.073975,37.963867,7.553101,93.292236,,,0.449039936
1488410743,1488410743,0.80127,-0.197266,-0.073975,37.963867,7.888794,97.396851,,,0.451770067
1488410743,1488410743,0.842773,-0.168579,-0.0896,37.918091,7.888794,97.396851,,,0.454459906
1488410743,1488410743,0.842773,-0.168579,-0.0896,37.918091,8.300781,101.455688,,,0.457139969
1488410743,1488410743,0.842773,-0.168579,-0.0896,37.04834,8.300781,101.455688,,,0.459820032
1488410743,1488410743,0.842773,-0.168579,-0.0896,37.04834,8.300781,105.285645,,,0.462460041
1488410743,1488410743,0.865845,-0.154663,-0.099609,36.300659,8.361816,105.285645,,,0.465019941
1488410743,1488410743,0.865845,-0.154663,-0.099609,36.300659,8.361816,108.795166,,,0.46758008
1488410743,1488410743,0.865845,-0.154663,-0.099609,35.888672,8.728027,108.795166,,,0.470230103
1488410743,1488410743,0.865845,-0.154663,-0.102783,35.888672,8.728027,112.106323,,,0.472919941
1488410743,1488410743,0.876953,-0.159302,-0.102783,35.583496,8.743286,112.106323,,,0.475569963
1488410743,1488410743,0.876953,-0.159302,-0.102783,35.583496,8.773804,115.036011,,,0.479000092
1488410743,1488410743,0.876953,-0.159302,-0.102783,35.461426,8.773804,115.036011,,,0.48161006
1488410743,1488410743,0.884033,-0.147339,-0.110107,35.461426,8.773804,117.614746,,,0.484159946
1488410743,1488410743,0.884033,-0.147339,-0.110107,34.790039,8.712769,117.614746,,,0.486720085
1488410743,1488410743,0.884033,-0.147339,-0.110107,34.790039,8.712769,120.239258,,,0.489259958
1488410743,1488410743,0.884033,-0.147339,-0.110107,34.500122,8.499146,120.239258,,,0.491810083
1488410743,1488410743,0.908447,-0.136841,-0.115356,34.500122,8.499146,120.239258,,,0.49435997
1488410743,1488410743,0.908447,-0.136841,-0.115356,34.210205,9.048462,122.375488,,,0.496910095
1488410743,1488410743,0.908447,-0.136841,-0.115356,34.210205,9.048462,122.375488,,,0.499459982
1488410743,1488410743,0.908447,-0.136841,-0.115356,32.806396,8.682251,124.389648,,,0.502049923
1488410743,1488410743,0.939087,-0.11499,-0.12085,32.806396,8.682251,124.389648,,,0.504600048
1488410743,1488410743,0.939087,-0.11499,-0.12085,32.928467,8.789062,126.037598,,,0.507149935
1488410743,1488410743,0.939087,-0.11499,-0.12085,32.928467,8.789062,126.037598,,,0.50970006
1488410743,1488410743,0.939087,-0.11499,-0.12793,33.38623,8.666992,127.685547,,,0.51225996
1488410743,1488410743,0.959839,-0.110474,-0.12793,33.38623,8.666992,127.685547,,,0.514810085
1488410743,1488410743,0.959839,-0.110474,-0.12793,33.218384,7.781982,129.058838,,,0.517359972
1488410743,1488410743,0.959839,-0.110474,-0.12793,33.218384,7.781982,129.058838,,,0.520030022
1488410743,1488410743,0.991089,-0.102905,-0.126099,33.218384,7.843018,130.172729,,,0.522739887
1488410743,1488410743,0.97229,-0.102905,-0.126099,33.203125,7.843018,130.172729,,,0.525290012
1488410743,1488410743,0.97229,-0.102905,-0.126099,33.203125,7.553101,131.088257,,,0.527849913
1488410743,1488410743,0.97229,-0.102905,-0.126099,33.752441,7.553101,131.088257,,,0.530400038
1488410743,1488410743,0.981079,-0.095093,-0.122681,33.752441,7.553101,132.171631,,,0.533040047
1488410743,1488410743,0.981079,-0.095093,-0.122681,34.194946,7.125854,132.171631,,,0.535599947
1488410743,1488410743,0.981079,-0.095093,-0.122681,34.194946,7.125854,132.339478,,,0.538140059
1488410743,1488410743,0.981079,-0.095093,-0.122681,35.064697,7.156372,132.339478,,,0.540699959
1488410743,1488410743,0.986084,-0.08728,-0.11377,35.064697,7.156372,132.339478,,,0.543299913
1488410743,1488410743,0.986084,-0.08728,-0.11377,36.117554,6.744385,132.019043,,,0.545850039
1488410743,1488410743,0.986084,-0.08728,-0.11377,36.117554,6.744385,132.019043,,,0.548399925
1488410743,1488410743,0.986084,-0.08728,-0.11377,36.132812,6.713867,131.622314,,,0.55095005
1488410743,1488410743,1.002197,-0.064453,-0.106934,36.132812,6.713867,131.622314,,,0.553519964
1488410743,1488410743,1.002197,-0.064453,-0.106934,36.468506,6.729126,131.652832,,,0.556070089
1488410743,1488410743,1.002197,-0.064453,-0.106934,36.468506,6.729126,131.652832,,,0.558609962
1488410743,1488410743,1.002197,-0.064453,-0.106934,36.865234,6.134033,131.408691,,,0.561170101
1488410743,1488410743,1.018311,-0.050781,-0.115845,36.865234,6.134033,131.408691,,,0.563849926
1488410743,1488410743,1.018311,-0.050781,-0.115845,37.261963,6.851196,130.401611,,,0.566529989
1488410743,1488410743,1.018311,-0.050781,-0.115845,37.261963,6.851196,130.401611,,,0.569210052
1488410743,1488410743,1.049561,-0.040649,-0.115234,37.857056,6.027222,130.218506,,,0.571899891
1488410743,1488410743,1.039795,-0.040649,-0.115234,37.857056,6.027222,130.218506,,,0.574640036
1488410743,1488410743,1.039795,-0.040649,-0.115234,38.543701,5.874634,129.562378,,,0.577320099
1488410743,1488410743,1.039795,-0.040649,-0.115234,38.543701,5.874634,129.562378,,,0.580009937
1488410743,1488410743,1.038574,-0.013062,-0.126587,36.849976,6.561279,128.585815,,,0.582710028
1488410743,1488410743,1.038574,-0.013062,-0.126587,36.849976,6.561279,128.585815,,,0.585390091
1488410743,1488410743,1.038574,-0.013062,-0.126587,37.93335,6.103516,127.227783,,,0.588320017
1488410743,1488410743,1.038574,-0.013062,-0.139893,37.93335,6.103516,127.227783,,,0.590990067
1488410743,1488410743,1.04248,0.00769,-0.139893,37.628174,6.317139,126.205444,,,0.594980001
1488410743,1488410743,1.04248,0.00769,-0.139893,37.628174,6.317139,126.205444,,,0.597529888
1488410743,1488410743,1.04248,0.00769,-0.139893,36.651611,6.637573,124.740601,,,0.600080013
1488410743,1488410743,1.045166,0.011108,-0.158325,36.651611,6.637573,124.740601,,,0.6026299
1488410743,1488410743,1.045166,0.011108,-0.158325,36.560059,5.706787,122.680664,,,0.605180025
1488410743,1488410743,1.045166,0.011108,-0.158325,36.560059,5.706787,122.680664,,,0.607729912
1488410743,1488410743,1.045166,0.011108,-0.158325,37.445068,5.630493,120.422363,,,0.610280037
1488410743,1488410743,1.040894,0.0271,-0.173462,37.445068,5.630493,120.422363,,,0.612829924
1488410743,1488410743,1.040894,0.0271,-0.173462,38.238525,5.432129,118.865967,,,0.615380049
1488410743,1488410743,1.040894,0.0271,-0.173462,38.238525,5.432129,118.865967,,,0.617929935
1488410743,1488410743,1.040894,0.12085,-0.172363,37.017822,6.607056,115.41748,,,0.620579958
1488410743,1488410743,1.059326,0.11084,-0.172363,37.017822,6.607056,115.41748,,,0.623140097
1488410743,1488410743,1.059326,0.11084,-0.172363,37.017822,7.69043,111.129761,,,0.625689983
1488410743,1488410743,1.059326,0.11084,-0.172363,34.240723,7.69043,111.129761,,,0.628230095
1488410743,1488410743,1.059326,0.204468,-0.194336,34.240723,7.69043,106.704712,,,0.630789995
1488410743,1488410743,1.064697,0.204468,-0.194336,33.996582,8.834839,106.704712,,,0.633419991
1488410743,1488410743,1.064697,0.204468,-0.194336,33.996582,8.834839,102.798462,,,0.635969877
1488410743,1488410743,1.064697,0.204468,-0.194336,34.820557,8.529663,101.608276,,,0.638509989
1488410743,1488410743,1.040161,0.131836,-0.232178,34.820557,8.529663,101.608276,,,0.6410501
1488410743,1488410743,1.040161,0.131836,-0.232178,37.612915,7.797241,96.298218,,,0.643660069
1488410743,1488410743,1.040161,0.131836,-0.232178,37.612915,7.797241,96.298218,,,0.646219969
1488410743,1488410743,1.040161,0.131836,-0.232178,37.322998,7.675171,95.352173,,,0.648770094
1488410743,1488410743,1.015259,0.121704,-0.213379,37.322998,7.675171,95.352173,,,0.651319981
1488410743,1488410743,1.015259,0.121704,-0.213379,35.53772,8.178711,92.544556,,,0.653980017
1488410743,1488410743,1.015259,0.121704,-0.213379,35.53772,8.178711,92.544556,,,0.656529903
1488410743,1488410743,1.015259,0.121704,-0.213379,35.049438,8.010864,89.202881,,,0.659090042
1488410743,1488410743,1.002808,0.117188,-0.213379,35.049438,8.010864,89.202881,,,0.661659956
1488410743,1488410743,1.002808,0.117188,-0.213379,35.507202,7.034302,85.601807,,,0.664200068
1488410743,1488410743,1.002808,0.117188,-0.213379,35.507202,7.034302,85.601807,,,0.666749954
1488410743,1488410743,1.002808,0.117188,-0.213379,31.600952,7.369995,80.825806,,,0.669300079
1488410743,1488410743,0.969727,0.131226,-0.223145,35.125732,7.369995,80.825806,,,0.672039986
1488410743,1488410743,0.969727,0.131226,-0.223145,35.125732,8.300781,76.309204,,,0.674730062
1488410743,1488410743,0.969727,0.131226,-0.223145,34.301758,8.300781,76.309204,,,0.677269936
1488410743,1488410743,0.969727,0.162476,-0.223511,34.301758,8.300781,71.487427,,,0.679830074
1488410743,1488410743,0.952026,0.161011,-0.223511,33.004761,8.743286,71.487427,,,0.682519913
1488410743,1488410743,0.952026,0.161011,-0.223511,33.004761,8.743286,66.818237,,,0.685070038
1488410743,1488410743,0.952026,0.161011,-0.223511,31.494141,8.056641,66.818237,,,0.68859005
1488410743,1488410743,0.925537,0.178833,-0.241821,27.587891,7.263184,62.606812,,,0.691139936
1488410743,1488410743,0.925537,0.178833,-0.241821,30.181885,7.263184,62.606812,,,0.693700075
1488410743,1488410743,0.925537,0.178833,-0.241821,30.181885,7.263184,58.853149,,,0.696249962
1488410743,1488410743,0.925537,0.178833,-0.241821,28.625488,6.591797,58.853149,,,0.698790073
1488410743,1488410743,0.902344,0.17334,-0.254517,28.625488,6.591797,54.855347,,,0.70133996
1488410743,1488410743,0.902344,0.17334,-0.254517,26.763916,6.134033,54.855347,,,0.703890085
1488410743,1488410743,0.902344,0.17334,-0.254517,26.763916,6.134033,54.855347,,,0.706439972
1488410743,1488410743,0.902344,0.17334,-0.27063,25.772095,5.371094,50.857544,,,0.708980083
1488410743,1488410743,0.874146,0.166382,-0.27063,25.772095,5.371094,50.857544,,,0.711570024
1488410743,1488410743,0.874146,0.166382,-0.27063,24.490356,4.211426,46.722412,,,0.714119911
1488410743,1488410743,0.874146,0.166382,-0.27063,24.490356,4.211426,46.722412,,,0.716660023
1488410743,1488410743,0.874146,0.166382,-0.283203,24.414062,2.960205,42.236328,,,0.719209909
1488410743,1488410743,0.871582,0.184937,-0.283203,24.414062,2.960205,42.236328,,,0.721879959
1488410743,1488410743,0.871582,0.184937,-0.283203,22.720337,1.983643,37.643433,,,0.724430084
1488410743,1488410743,0.871582,0.184937,-0.283203,22.720337,1.983643,37.643433,,,0.726979971
1488410743,1488410743,0.871582,0.231079,-0.296509,20.248413,1.785278,32.897949,,,0.729530096
